id,loc,x,y,date
9712,7,-119.0418333,33.464,8/22/18 13:59
9712,7,-119.0418333,33.464,8/22/18 19:05
9712,7,-119.0418333,33.464,8/22/18 19:13
9712,7,-119.0418333,33.464,8/22/18 19:51
9712,7,-119.0418333,33.464,8/22/18 20:09
9712,7,-119.0418333,33.464,8/23/18 4:22
9712,7,-119.0418333,33.464,8/23/18 4:37
9712,7,-119.0418333,33.464,8/23/18 5:00
9712,7,-119.0418333,33.464,8/23/18 6:12
9712,7,-119.0418333,33.464,8/23/18 6:18
9712,7,-119.0418333,33.464,8/23/18 7:15
9712,7,-119.0418333,33.464,8/23/18 8:16
9712,7,-119.0418333,33.464,8/23/18 9:27
9712,7,-119.0418333,33.464,8/23/18 9:47
9712,7,-119.0418333,33.464,8/23/18 10:03
9712,7,-119.0418333,33.464,8/23/18 11:20
9712,7,-119.0418333,33.464,8/23/18 12:04
9712,7,-119.0418333,33.464,8/23/18 12:13
9712,7,-119.0418333,33.464,8/23/18 12:26
9712,7,-119.0418333,33.464,8/23/18 12:36
9712,7,-119.0418333,33.464,8/23/18 15:11
9712,7,-119.0418333,33.464,8/23/18 17:05
9712,7,-119.0418333,33.464,8/23/18 17:13
9712,7,-119.0418333,33.464,8/23/18 17:48
9712,7,-119.0418333,33.464,8/23/18 17:58
9712,7,-119.0418333,33.464,8/23/18 18:22
9712,7,-119.0418333,33.464,8/23/18 18:51
9712,7,-119.0418333,33.464,8/23/18 19:00
9712,7,-119.0418333,33.464,8/23/18 19:18
9712,7,-119.0418333,33.464,8/23/18 19:47
9712,7,-119.0418333,33.464,8/23/18 20:40
9712,7,-119.0418333,33.464,8/23/18 21:40
9712,7,-119.0418333,33.464,8/23/18 23:17
9712,7,-119.0418333,33.464,8/23/18 23:41
9712,7,-119.0418333,33.464,8/23/18 23:56
9712,7,-119.0418333,33.464,8/24/18 0:15
9712,7,-119.0418333,33.464,8/24/18 0:33
9712,7,-119.0418333,33.464,8/24/18 2:06
9712,7,-119.0418333,33.464,8/24/18 2:15
9712,7,-119.0418333,33.464,8/24/18 2:38
9712,7,-119.0418333,33.464,8/24/18 2:55
9712,7,-119.0418333,33.464,8/24/18 4:21
9712,7,-119.0418333,33.464,8/24/18 4:27
9712,7,-119.0418333,33.464,8/24/18 4:46
9712,7,-119.0418333,33.464,8/24/18 4:54
9712,7,-119.0418333,33.464,8/24/18 5:08
9712,7,-119.0418333,33.464,8/24/18 6:20
9712,7,-119.0418333,33.464,8/24/18 10:41
9712,7,-119.0418333,33.464,8/24/18 10:53
9712,7,-119.0418333,33.464,8/24/18 11:56
9712,7,-119.0418333,33.464,8/24/18 12:18
9712,7,-119.0418333,33.464,8/24/18 12:24
9712,7,-119.0418333,33.464,8/24/18 12:31
9712,7,-119.0418333,33.464,8/24/18 12:40
9712,7,-119.0418333,33.464,8/24/18 12:48
9712,7,-119.0418333,33.464,8/24/18 13:26
9712,7,-119.0418333,33.464,8/24/18 14:27
9712,7,-119.0418333,33.464,8/24/18 15:43
9712,7,-119.0418333,33.464,8/24/18 16:15
9712,7,-119.0418333,33.464,8/24/18 16:28
9712,7,-119.0418333,33.464,8/24/18 17:35
9712,7,-119.0418333,33.464,8/24/18 17:46
9712,7,-119.0418333,33.464,8/24/18 18:06
9712,7,-119.0418333,33.464,8/24/18 18:20
9712,7,-119.0418333,33.464,8/24/18 18:36
9712,7,-119.0418333,33.464,8/24/18 18:56
9712,7,-119.0418333,33.464,8/24/18 19:01
9712,7,-119.0418333,33.464,8/24/18 19:22
9712,7,-119.0418333,33.464,8/24/18 19:33
9712,7,-119.0418333,33.464,8/24/18 19:41
9712,7,-119.0418333,33.464,8/24/18 19:58
9712,7,-119.0418333,33.464,8/24/18 20:10
9712,7,-119.0418333,33.464,8/24/18 20:23
9712,7,-119.0418333,33.464,8/24/18 20:48
9712,7,-119.0418333,33.464,8/24/18 22:01
9712,7,-119.0418333,33.464,8/24/18 23:10
9712,7,-119.0418333,33.464,8/25/18 0:36
9712,7,-119.0418333,33.464,8/25/18 0:41
9712,7,-119.0418333,33.464,8/25/18 0:56
9712,7,-119.0418333,33.464,8/25/18 3:02
9712,7,-119.0418333,33.464,8/25/18 3:23
9712,7,-119.0418333,33.464,8/25/18 3:36
9712,7,-119.0418333,33.464,8/25/18 3:43
9712,7,-119.0418333,33.464,8/25/18 4:06
9712,7,-119.0418333,33.464,8/25/18 4:43
9712,7,-119.0418333,33.464,8/25/18 4:58
9712,7,-119.0418333,33.464,8/25/18 5:22
9712,7,-119.0418333,33.464,8/25/18 5:37
9712,7,-119.0418333,33.464,8/25/18 5:55
9712,7,-119.0418333,33.464,8/25/18 6:10
9712,7,-119.0418333,33.464,8/25/18 6:21
9712,7,-119.0418333,33.464,8/25/18 6:26
9712,7,-119.0418333,33.464,8/25/18 6:36
9712,7,-119.0418333,33.464,8/25/18 6:48
9712,7,-119.0418333,33.464,8/25/18 7:09
9712,7,-119.0418333,33.464,8/25/18 7:17
9712,7,-119.0418333,33.464,8/25/18 7:30
9712,7,-119.0418333,33.464,8/25/18 19:29
9712,7,-119.0418333,33.464,8/25/18 19:36
9712,7,-119.0418333,33.464,8/25/18 19:47
9712,7,-119.0418333,33.464,8/25/18 20:14
9712,7,-119.0418333,33.464,8/25/18 20:21
9712,7,-119.0418333,33.464,8/25/18 20:27
9712,7,-119.0418333,33.464,8/25/18 21:22
9712,7,-119.0418333,33.464,8/25/18 21:40
9712,7,-119.0418333,33.464,8/25/18 21:45
9712,7,-119.0418333,33.464,8/25/18 21:52
9712,7,-119.0418333,33.464,8/25/18 22:05
9712,7,-119.0418333,33.464,8/25/18 22:31
9712,7,-119.0418333,33.464,8/25/18 22:57
9712,7,-119.0418333,33.464,8/25/18 23:02
9712,7,-119.0418333,33.464,8/25/18 23:12
9712,7,-119.0418333,33.464,8/25/18 23:23
9712,7,-119.0418333,33.464,8/25/18 23:31
9712,7,-119.0418333,33.464,8/26/18 2:54
9712,7,-119.0418333,33.464,8/26/18 6:20
9712,7,-119.0418333,33.464,8/26/18 14:50
9712,7,-119.0418333,33.464,8/26/18 14:57
9712,7,-119.0418333,33.464,8/26/18 15:05
9712,7,-119.0418333,33.464,8/26/18 15:21
9712,7,-119.0418333,33.464,8/26/18 15:29
9712,7,-119.0418333,33.464,8/26/18 15:43
9712,7,-119.0418333,33.464,8/26/18 15:52
9712,7,-119.0418333,33.464,8/26/18 16:05
9712,7,-119.0418333,33.464,8/26/18 16:16
9712,7,-119.0418333,33.464,8/26/18 16:27
9712,7,-119.0418333,33.464,8/26/18 16:44
9712,7,-119.0418333,33.464,8/26/18 17:27
9712,7,-119.0418333,33.464,8/26/18 17:43
9712,7,-119.0418333,33.464,8/26/18 17:53
9712,7,-119.0418333,33.464,8/26/18 17:59
9712,7,-119.0418333,33.464,8/26/18 18:07
9712,7,-119.0418333,33.464,8/26/18 18:14
9712,7,-119.0418333,33.464,8/26/18 18:32
9712,7,-119.0418333,33.464,8/26/18 18:38
9712,7,-119.0418333,33.464,8/26/18 18:51
9712,7,-119.0418333,33.464,8/26/18 18:56
9712,7,-119.0418333,33.464,8/26/18 19:08
9712,7,-119.0418333,33.464,8/26/18 19:22
9712,7,-119.0418333,33.464,8/26/18 19:36
9712,7,-119.0418333,33.464,8/26/18 19:51
9712,7,-119.0418333,33.464,8/26/18 20:18
9712,7,-119.0418333,33.464,8/26/18 20:29
9712,7,-119.0418333,33.464,8/26/18 20:34
9712,7,-119.0418333,33.464,8/26/18 20:49
9712,7,-119.0418333,33.464,8/26/18 21:00
9712,7,-119.0418333,33.464,8/26/18 21:09
9712,7,-119.0418333,33.464,8/26/18 21:21
9712,7,-119.0418333,33.464,8/26/18 22:05
9712,7,-119.0418333,33.464,8/26/18 22:23
9712,7,-119.0418333,33.464,8/26/18 23:33
9712,7,-119.0418333,33.464,8/27/18 0:02
9712,7,-119.0418333,33.464,8/27/18 1:37
9712,7,-119.0418333,33.464,8/27/18 2:05
9712,7,-119.0418333,33.464,8/27/18 2:10
9712,7,-119.0418333,33.464,8/27/18 2:37
9712,7,-119.0418333,33.464,8/27/18 2:55
9712,7,-119.0418333,33.464,8/27/18 3:03
9712,7,-119.0418333,33.464,8/27/18 3:08
9712,7,-119.0418333,33.464,8/27/18 3:23
9712,7,-119.0418333,33.464,8/27/18 3:36
9712,7,-119.0418333,33.464,8/27/18 3:43
9712,7,-119.0418333,33.464,8/27/18 3:49
9712,7,-119.0418333,33.464,8/27/18 4:13
9712,7,-119.0418333,33.464,8/27/18 4:20
9712,7,-119.0418333,33.464,8/27/18 4:33
9712,7,-119.0418333,33.464,8/27/18 4:48
9712,7,-119.0418333,33.464,8/27/18 4:55
9712,7,-119.0418333,33.464,8/27/18 5:00
9712,7,-119.0418333,33.464,8/27/18 5:06
9712,7,-119.0418333,33.464,8/27/18 5:15
9712,7,-119.0418333,33.464,8/27/18 5:23
9712,7,-119.0418333,33.464,8/27/18 5:28
9712,7,-119.0418333,33.464,8/27/18 5:33
9712,7,-119.0418333,33.464,8/27/18 5:39
9712,7,-119.0418333,33.464,8/27/18 5:46
9712,7,-119.0418333,33.464,8/27/18 5:59
9712,7,-119.0418333,33.464,8/27/18 6:05
9712,7,-119.0418333,33.464,8/27/18 6:13
9712,7,-119.0418333,33.464,8/27/18 6:22
9712,7,-119.0418333,33.464,8/27/18 6:44
9712,7,-119.0418333,33.464,8/27/18 7:04
9712,7,-119.0418333,33.464,8/27/18 7:27
9712,7,-119.0418333,33.464,8/27/18 7:32
9712,7,-119.0418333,33.464,8/27/18 13:29
9712,7,-119.0418333,33.464,8/27/18 13:37
9712,7,-119.0418333,33.464,8/27/18 15:57
9712,7,-119.0418333,33.464,8/27/18 16:14
9712,7,-119.0418333,33.464,8/27/18 16:22
9712,7,-119.0418333,33.464,8/27/18 16:27
9712,7,-119.0418333,33.464,8/27/18 16:40
9712,7,-119.0418333,33.464,8/27/18 16:52
9712,7,-119.0418333,33.464,8/27/18 17:25
9712,7,-119.0418333,33.464,8/27/18 17:39
9712,7,-119.0418333,33.464,8/27/18 17:51
9712,7,-119.0418333,33.464,8/27/18 18:05
9712,7,-119.0418333,33.464,8/27/18 18:25
9712,7,-119.0418333,33.464,8/27/18 18:40
9712,7,-119.0418333,33.464,8/27/18 19:15
9712,7,-119.0418333,33.464,8/27/18 19:20
9712,7,-119.0418333,33.464,8/27/18 19:41
9712,7,-119.0418333,33.464,8/27/18 19:51
9712,7,-119.0418333,33.464,8/27/18 20:03
9712,7,-119.0418333,33.464,8/27/18 20:15
9712,7,-119.0418333,33.464,8/27/18 20:24
9712,7,-119.0418333,33.464,8/27/18 20:33
9712,7,-119.0418333,33.464,8/27/18 20:44
9712,7,-119.0418333,33.464,8/27/18 21:07
9712,7,-119.0418333,33.464,8/27/18 21:12
9712,7,-119.0418333,33.464,8/27/18 21:24
9712,7,-119.0418333,33.464,8/27/18 21:29
9712,7,-119.0418333,33.464,8/27/18 21:44
9712,7,-119.0418333,33.464,8/27/18 22:02
9712,7,-119.0418333,33.464,8/27/18 22:28
9712,7,-119.0418333,33.464,8/28/18 0:59
9712,7,-119.0418333,33.464,8/28/18 1:31
9712,7,-119.0418333,33.464,8/28/18 2:18
9712,7,-119.0418333,33.464,8/28/18 2:32
9712,7,-119.0418333,33.464,8/28/18 3:29
9712,7,-119.0418333,33.464,8/28/18 3:36
9712,7,-119.0418333,33.464,8/28/18 3:42
9712,7,-119.0418333,33.464,8/28/18 3:51
9712,7,-119.0418333,33.464,8/28/18 4:01
9712,7,-119.0418333,33.464,8/28/18 4:31
9712,7,-119.0418333,33.464,8/28/18 5:21
9712,7,-119.0418333,33.464,8/28/18 5:40
9712,7,-119.0418333,33.464,8/28/18 5:47
9712,7,-119.0418333,33.464,8/28/18 6:04
9712,7,-119.0418333,33.464,8/28/18 6:09
9712,7,-119.0418333,33.464,8/28/18 6:14
9712,7,-119.0418333,33.464,8/28/18 6:53
9712,7,-119.0418333,33.464,8/28/18 6:58
9712,7,-119.0418333,33.464,8/28/18 7:03
9712,7,-119.0418333,33.464,8/28/18 7:28
9712,7,-119.0418333,33.464,8/28/18 7:45
9712,7,-119.0418333,33.464,8/28/18 8:00
9712,7,-119.0418333,33.464,8/28/18 8:08
9712,7,-119.0418333,33.464,8/28/18 8:25
9712,7,-119.0418333,33.464,8/28/18 13:46
9712,7,-119.0418333,33.464,8/28/18 14:00
9712,7,-119.0418333,33.464,8/28/18 14:15
9712,7,-119.0418333,33.464,8/28/18 14:51
9712,7,-119.0418333,33.464,8/28/18 14:58
9712,7,-119.0418333,33.464,8/28/18 15:10
9712,7,-119.0418333,33.464,8/28/18 15:54
9712,7,-119.0418333,33.464,8/28/18 16:20
9712,7,-119.0418333,33.464,8/28/18 16:28
9712,7,-119.0418333,33.464,8/28/18 17:31
9712,7,-119.0418333,33.464,8/28/18 19:29
9712,7,-119.0418333,33.464,8/28/18 19:35
9712,7,-119.0418333,33.464,8/28/18 19:57
9712,7,-119.0418333,33.464,8/28/18 20:07
9712,7,-119.0418333,33.464,8/28/18 20:13
9712,7,-119.0418333,33.464,8/28/18 20:22
9712,7,-119.0418333,33.464,8/28/18 20:38
9712,7,-119.0418333,33.464,8/28/18 20:47
9712,7,-119.0418333,33.464,8/28/18 21:00
9712,7,-119.0418333,33.464,8/28/18 21:07
9712,7,-119.0418333,33.464,8/28/18 21:12
9712,7,-119.0418333,33.464,8/28/18 21:23
9712,7,-119.0418333,33.464,8/28/18 21:39
9712,7,-119.0418333,33.464,8/28/18 21:56
9712,7,-119.0418333,33.464,8/28/18 22:07
9712,7,-119.0418333,33.464,8/28/18 22:15
9712,7,-119.0418333,33.464,8/28/18 22:21
9712,7,-119.0418333,33.464,8/28/18 22:46
9712,7,-119.0418333,33.464,8/29/18 2:25
9712,7,-119.0418333,33.464,8/29/18 3:02
9712,7,-119.0418333,33.464,8/29/18 3:25
9712,7,-119.0418333,33.464,8/29/18 3:43
9712,7,-119.0418333,33.464,8/29/18 4:17
9712,7,-119.0418333,33.464,8/29/18 4:26
9712,7,-119.0418333,33.464,8/29/18 4:52
9712,7,-119.0418333,33.464,8/29/18 5:28
9712,7,-119.0418333,33.464,8/29/18 5:45
9712,7,-119.0418333,33.464,8/29/18 5:54
9712,7,-119.0418333,33.464,8/29/18 5:59
9712,7,-119.0418333,33.464,8/29/18 6:13
9712,7,-119.0418333,33.464,8/29/18 6:22
9712,7,-119.0418333,33.464,8/29/18 7:27
9712,7,-119.0418333,33.464,8/29/18 12:52
9712,7,-119.0418333,33.464,8/29/18 13:06
9712,7,-119.0418333,33.464,8/29/18 13:23
9712,7,-119.0418333,33.464,8/29/18 14:42
9712,7,-119.0418333,33.464,8/29/18 15:39
9712,7,-119.0418333,33.464,8/29/18 16:28
9712,7,-119.0418333,33.464,8/29/18 16:59
9712,7,-119.0418333,33.464,8/29/18 17:19
9712,7,-119.0418333,33.464,8/29/18 17:27
9712,7,-119.0418333,33.464,8/29/18 17:54
9712,7,-119.0418333,33.464,8/29/18 18:02
9712,7,-119.0418333,33.464,8/29/18 18:20
9712,7,-119.0418333,33.464,8/29/18 18:30
9712,7,-119.0418333,33.464,8/29/18 18:50
9712,7,-119.0418333,33.464,8/29/18 18:56
9712,7,-119.0418333,33.464,8/29/18 19:01
9712,7,-119.0418333,33.464,8/29/18 19:05
9712,7,-119.0418333,33.464,8/29/18 19:28
9712,7,-119.0418333,33.464,8/29/18 20:03
9712,7,-119.0418333,33.464,8/29/18 20:07
9712,7,-119.0418333,33.464,8/29/18 20:13
9712,7,-119.0418333,33.464,8/29/18 20:31
9712,7,-119.0418333,33.464,8/29/18 20:40
9712,7,-119.0418333,33.464,8/29/18 21:03
9712,7,-119.0418333,33.464,8/29/18 21:41
9712,7,-119.0418333,33.464,8/29/18 22:04
9712,7,-119.0418333,33.464,8/29/18 22:19
9712,7,-119.0418333,33.464,8/29/18 22:29
9712,7,-119.0418333,33.464,8/29/18 22:40
9712,7,-119.0418333,33.464,8/29/18 22:46
9712,7,-119.0418333,33.464,8/29/18 23:26
9712,7,-119.0418333,33.464,8/29/18 23:46
9712,7,-119.0418333,33.464,8/30/18 0:24
9712,7,-119.0418333,33.464,8/30/18 0:39
9712,7,-119.0418333,33.464,8/30/18 0:44
9712,7,-119.0418333,33.464,8/30/18 1:01
9712,7,-119.0418333,33.464,8/30/18 1:16
9712,7,-119.0418333,33.464,8/30/18 1:36
9712,7,-119.0418333,33.464,8/30/18 2:58
9712,7,-119.0418333,33.464,8/30/18 3:13
9712,7,-119.0418333,33.464,8/30/18 3:41
9712,7,-119.0418333,33.464,8/30/18 4:22
9712,7,-119.0418333,33.464,8/30/18 4:44
9712,7,-119.0418333,33.464,8/30/18 5:39
9712,7,-119.0418333,33.464,8/30/18 5:54
9712,7,-119.0418333,33.464,8/30/18 6:05
9712,7,-119.0418333,33.464,8/30/18 6:11
9712,7,-119.0418333,33.464,8/30/18 6:28
9712,7,-119.0418333,33.464,8/30/18 15:20
9712,7,-119.0418333,33.464,8/30/18 19:24
9712,7,-119.0418333,33.464,8/30/18 19:35
9712,7,-119.0418333,33.464,8/30/18 19:44
9712,7,-119.0418333,33.464,8/30/18 19:52
9712,7,-119.0418333,33.464,8/30/18 20:19
9712,7,-119.0418333,33.464,8/30/18 20:27
9712,7,-119.0418333,33.464,8/30/18 21:34
9712,7,-119.0418333,33.464,8/30/18 21:58
9712,7,-119.0418333,33.464,8/30/18 22:15
9712,7,-119.0418333,33.464,8/30/18 22:53
9712,7,-119.0418333,33.464,8/30/18 22:58
9712,7,-119.0418333,33.464,8/30/18 23:13
9712,7,-119.0418333,33.464,8/30/18 23:19
9712,7,-119.0418333,33.464,8/30/18 23:28
9712,7,-119.0418333,33.464,8/30/18 23:33
9712,7,-119.0418333,33.464,8/30/18 23:47
9712,7,-119.0418333,33.464,8/31/18 0:02
9712,7,-119.0418333,33.464,8/31/18 0:11
9712,7,-119.0418333,33.464,8/31/18 0:19
9712,7,-119.0418333,33.464,8/31/18 0:41
9712,7,-119.0418333,33.464,8/31/18 0:49
9712,7,-119.0418333,33.464,8/31/18 1:07
9712,7,-119.0418333,33.464,8/31/18 1:40
9712,7,-119.0418333,33.464,8/31/18 1:51
9712,7,-119.0418333,33.464,8/31/18 1:57
9712,7,-119.0418333,33.464,8/31/18 2:16
9712,7,-119.0418333,33.464,8/31/18 2:28
9712,7,-119.0418333,33.464,8/31/18 2:43
9712,7,-119.0418333,33.464,8/31/18 2:50
9712,7,-119.0418333,33.464,8/31/18 3:07
9712,7,-119.0418333,33.464,8/31/18 3:12
9712,7,-119.0418333,33.464,8/31/18 3:27
9712,7,-119.0418333,33.464,8/31/18 3:33
9712,7,-119.0418333,33.464,8/31/18 3:43
9712,7,-119.0418333,33.464,8/31/18 4:58
9712,7,-119.0418333,33.464,8/31/18 5:08
9712,7,-119.0418333,33.464,8/31/18 5:26
9712,7,-119.0418333,33.464,8/31/18 5:35
9712,7,-119.0418333,33.464,8/31/18 5:45
9712,7,-119.0418333,33.464,8/31/18 6:03
9712,7,-119.0418333,33.464,8/31/18 6:12
9712,7,-119.0418333,33.464,8/31/18 6:24
9712,7,-119.0418333,33.464,8/31/18 14:36
9712,7,-119.0418333,33.464,8/31/18 14:44
9712,7,-119.0418333,33.464,8/31/18 14:51
9712,7,-119.0418333,33.464,8/31/18 15:03
9712,7,-119.0418333,33.464,8/31/18 15:13
9712,7,-119.0418333,33.464,8/31/18 15:32
9712,7,-119.0418333,33.464,8/31/18 16:03
9712,7,-119.0418333,33.464,8/31/18 16:12
9712,7,-119.0418333,33.464,8/31/18 16:26
9712,7,-119.0418333,33.464,8/31/18 16:54
9712,7,-119.0418333,33.464,8/31/18 17:11
9712,7,-119.0418333,33.464,8/31/18 17:19
9712,7,-119.0418333,33.464,8/31/18 18:12
9712,7,-119.0418333,33.464,8/31/18 18:18
9712,7,-119.0418333,33.464,8/31/18 18:44
9712,7,-119.0418333,33.464,8/31/18 18:50
9712,7,-119.0418333,33.464,8/31/18 18:58
9712,7,-119.0418333,33.464,8/31/18 19:21
9712,7,-119.0418333,33.464,8/31/18 19:31
9712,7,-119.0418333,33.464,8/31/18 19:37
9712,7,-119.0418333,33.464,8/31/18 20:18
9712,7,-119.0418333,33.464,8/31/18 20:36
9712,7,-119.0418333,33.464,8/31/18 20:45
9712,7,-119.0418333,33.464,8/31/18 20:59
9712,7,-119.0418333,33.464,8/31/18 21:06
9712,7,-119.0418333,33.464,8/31/18 21:29
9712,7,-119.0418333,33.464,8/31/18 21:40
